date,x,y,z,activity
2018-03-20 11:32:09,-0.92,-0.03,-0.32,
2018-03-20 11:32:09,-0.93,-0.02,-0.33,
2018-03-20 11:32:09,-0.91,-0.02,-0.34,
2018-03-20 11:32:09,-0.92,-0.02,-0.33,
2018-03-20 11:32:09,-0.92,-0.02,-0.35,
2018-03-20 11:32:09,-0.93,-0.02,-0.33,
2018-03-20 11:32:09,-0.92,-0.02,-0.33,
2018-03-20 11:32:10,-0.92,-0.02,-0.33,
2018-03-20 11:32:10,-0.92,-0.02,-0.34,
2018-03-20 11:32:10,-0.92,-0.02,-0.33,
2018-03-20 11:32:10,-0.92,-0.02,-0.33,
2018-03-20 11:32:10,-0.92,-0.02,-0.34,
2018-03-20 11:32:10,-0.93,-0.02,-0.33,
2018-03-20 11:32:10,-0.92,-0.02,-0.34,
2018-03-20 11:32:10,-0.92,-0.02,-0.34,
2018-03-20 11:32:10,-0.93,-0.02,-0.33,
2018-03-20 11:32:10,-0.92,-0.02,-0.33,
2018-03-20 11:32:10,-0.91,-0.02,-0.33,
2018-03-20 11:32:10,-0.92,-0.02,-0.33,
2018-03-20 11:32:10,-0.91,-0.02,-0.33,
2018-03-20 11:32:11,-0.92,-0.02,-0.33,
2018-03-20 11:32:11,-0.92,-0.02,-0.33,
2018-03-20 11:32:11,-0.92,-0.02,-0.34,
2018-03-20 11:32:11,-0.92,-0.02,-0.33,
2018-03-20 11:32:11,-0.92,-0.02,-0.34,
2018-03-20 11:32:11,-0.91,-0.02,-0.33,
2018-03-20 11:32:11,-0.92,-0.02,-0.34,
2018-03-20 11:32:11,-0.92,-0.02,-0.34,
2018-03-20 11:32:11,-0.92,-0.01,-0.34,
2018-03-20 11:32:11,-0.92,-0.02,-0.33,
2018-03-20 11:32:11,-0.92,-0.02,-0.34,
2018-03-20 11:32:11,-0.93,-0.01,-0.33,
2018-03-20 11:32:11,-0.92,-0.02,-0.34,
2018-03-20 11:32:12,-0.92,-0.01,-0.33,
2018-03-20 11:32:12,-0.92,-0.02,-0.34,
2018-03-20 11:32:12,-0.92,-0.02,-0.33,
2018-03-20 11:32:12,-0.92,-0.02,-0.33,
2018-03-20 11:32:12,-0.92,-0.02,-0.33,
2018-03-20 11:32:12,-0.93,-0.02,-0.32,
2018-03-20 11:32:12,-0.92,-0.02,-0.33,
2018-03-20 11:32:12,-0.92,-0.02,-0.33,
2018-03-20 11:32:12,-0.92,-0.02,-0.33,
2018-03-20 11:32:12,-0.91,-0.02,-0.34,
2018-03-20 11:32:12,-0.91,-0.02,-0.33,
2018-03-20 11:32:12,-0.93,-0.01,-0.33,
2018-03-20 11:32:12,-0.93,-0.03,-0.33,
2018-03-20 11:32:12,-0.92,-0.02,-0.33,
2018-03-20 11:32:12,-0.92,-0.02,-0.33,
2018-03-20 11:32:12,-0.92,-0.02,-0.33,
2018-03-20 11:32:12,-0.92,-0.02,-0.33,
2018-03-20 11:32:13,-0.92,-0.02,-0.33,
2018-03-20 11:32:13,-0.93,-0.02,-0.33,
2018-03-20 11:32:13,-0.91,-0.02,-0.33,
2018-03-20 11:32:13,-0.92,-0.02,-0.33,
2018-03-20 11:32:13,-0.92,-0.02,-0.33,
2018-03-20 11:32:13,-0.92,-0.02,-0.33,
2018-03-20 11:32:13,-0.92,-0.02,-0.33,
2018-03-20 11:32:13,-0.92,-0.02,-0.35,
2018-03-20 11:32:13,-0.92,-0.02,-0.33,
2018-03-20 11:32:13,-0.92,-0.01,-0.33,
2018-03-20 11:32:13,-0.92,-0.02,-0.33,
2018-03-20 11:32:13,-0.91,-0.01,-0.34,
2018-03-20 11:32:13,-0.91,-0.02,-0.34,
2018-03-20 11:32:24,-0.92,-0.02,-0.33,
2018-03-20 11:32:24,-0.94,-0.02,-0.24,
2018-03-20 11:32:24,-0.94,-0.02,-0.25,
2018-03-20 11:32:24,-0.95,-0.02,-0.24,
2018-03-20 11:32:24,-0.94,-0.02,-0.23,
2018-03-20 11:32:24,-0.94,-0.02,-0.24,
2018-03-20 11:32:24,-0.94,-0.02,-0.24,
2018-03-20 11:32:24,-0.94,-0.02,-0.25,
2018-03-20 11:32:24,-0.94,-0.02,-0.25,
2018-03-20 11:32:24,-0.94,-0.02,-0.24,
2018-03-20 11:32:24,-0.94,-0.02,-0.25,
2018-03-20 11:32:24,-0.94,-0.02,-0.25,
2018-03-20 11:32:25,-0.94,-0.02,-0.26,
2018-03-20 11:32:25,-0.94,-0.02,-0.24,
2018-03-20 11:32:25,-0.94,-0.02,-0.25,
2018-03-20 11:32:25,-0.94,-0.02,-0.25,
2018-03-20 11:32:25,-0.94,-0.03,-0.25,
2018-03-20 11:32:25,-0.94,-0.02,-0.26,
2018-03-20 11:32:25,-0.95,-0.02,-0.25,
2018-03-20 11:32:25,-0.94,-0.02,-0.25,
2018-03-20 11:32:25,-0.94,-0.02,-0.26,
2018-03-20 11:32:25,-0.94,-0.02,-0.24,
2018-03-20 11:32:25,-0.94,-0.02,-0.26,
2018-03-20 11:32:25,-0.94,-0.02,-0.25,
2018-03-20 11:32:25,-0.94,-0.02,-0.24,
2018-03-20 11:32:25,-0.93,-0.02,-0.25,
2018-03-20 11:32:26,-0.94,-0.02,-0.25,
2018-03-20 11:32:26,-0.95,-0.02,-0.24,
2018-03-20 11:32:26,-0.94,-0.02,-0.26,
2018-03-20 11:32:26,-0.94,-0.02,-0.25,
2018-03-20 11:32:26,-0.94,-0.02,-0.25,
2018-03-20 11:32:27,-0.95,-0.02,-0.25,
2018-03-20 11:32:27,-0.95,-0.03,-0.25,
2018-03-20 11:32:27,-0.95,-0.02,-0.25,
2018-03-20 11:32:27,-0.96,0.01,-0.23,
2018-03-20 11:32:27,-0.97,-0.03,-0.23,
2018-03-20 11:32:27,-0.94,-0.02,-0.27,
2018-03-20 11:32:27,-0.93,-0.03,-0.26,
2018-03-20 11:32:27,-0.95,-0.02,-0.29,
2018-03-20 11:32:28,-0.92,-0.03,-0.3,
2018-03-20 11:32:28,-0.93,-0.03,-0.23,
2018-03-20 11:32:28,-0.95,-0.02,-0.22,
2018-03-20 11:32:28,-0.93,-0.03,-0.27,
2018-03-20 11:32:28,-0.94,-0.03,-0.22,
2018-03-20 11:32:28,-1.0,-0.01,-0.14,
2018-03-20 11:32:28,-0.94,-0.02,-0.29,
2018-03-20 11:32:28,-0.95,-0.02,-0.24,
2018-03-20 11:32:28,-0.93,-0.02,-0.28,
2018-03-20 11:32:28,-0.92,-0.02,-0.3,
2018-03-20 11:32:28,-0.92,-0.02,-0.31,
2018-03-20 11:32:28,-0.93,-0.01,-0.3,
2018-03-20 11:32:28,-0.9,-0.02,-0.31,
2018-03-20 11:32:28,-1.21,0.01,-0.4,
2018-03-20 11:32:28,-0.64,-0.1,-0.6,
2018-03-20 11:32:28,-1.0,-0.04,-0.44,
2018-03-20 11:32:28,-0.96,-0.01,-0.29,
2018-03-20 11:32:29,-0.95,-0.02,-0.36,
2018-03-20 11:32:29,-0.96,-0.01,-0.31,
2018-03-20 11:32:29,-0.91,-0.03,-0.34,
2018-03-20 11:32:29,-0.92,-0.02,-0.35,
2018-03-20 11:32:29,-0.92,-0.02,-0.33,
2018-03-20 11:32:29,-0.92,-0.02,-0.33,
2018-03-20 11:32:29,-0.92,-0.02,-0.34,
2018-03-20 11:32:29,-0.92,-0.02,-0.34,
2018-03-20 11:32:29,-0.91,-0.01,-0.35,
2018-03-20 11:32:29,-0.91,-0.02,-0.34,
2018-03-20 11:32:29,-0.92,-0.02,-0.33,
2018-03-20 11:32:29,-0.91,-0.02,-0.34,
2018-03-20 11:32:29,-0.92,-0.02,-0.34,
2018-03-20 11:32:29,-0.92,-0.02,-0.34,
2018-03-20 11:32:30,-0.92,-0.02,-0.34,
2018-03-20 11:32:30,-0.92,-0.02,-0.33,
2018-03-20 11:32:30,-0.92,-0.02,-0.34,
2018-03-20 11:32:30,-0.92,-0.02,-0.35,
2018-03-20 11:32:30,-0.91,-0.02,-0.34,
2018-03-20 11:32:30,-0.92,-0.02,-0.33,
2018-03-20 11:32:30,-0.92,-0.02,-0.34,
2018-03-20 11:32:30,-0.91,-0.02,-0.35,
