date,lux,tem_in,tem_win,sonar_in,sonar_out,move,p,adx,ady,adz,awx,awy,awz,activity
2018-03-20 12:14:55,20,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:14:57,19,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:57,20,19.1,17.7,390,234,1,6.0,-0.92,-0.01,-0.34,-0.94,-0.03,-0.25,
2018-03-20 12:14:58,20,19.1,17.7,389,340,1,6.0,-0.93,-0.01,-0.33,-0.95,-0.03,-0.25,
2018-03-20 12:14:58,20,19.1,17.7,391,232,1,6.0,-0.93,-0.0,-0.34,-0.95,-0.03,-0.26,
2018-03-20 12:14:59,20,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:14:59,20,19.1,17.7,391,232,1,6.0,-0.93,-0.0,-0.34,-0.94,-0.03,-0.25,
2018-03-20 12:15:00,20,19.1,17.7,390,232,1,6.0,-0.92,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:01,20,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:01,22,19.1,17.7,390,233,1,6.0,-0.93,-0.0,-0.34,-0.95,-0.03,-0.25,
2018-03-20 12:15:01,25,19.1,17.7,391,234,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:02,51,19.1,17.7,390,234,1,6.0,-0.93,-0.01,-0.34,-0.95,-0.02,-0.25,
2018-03-20 12:15:03,51,19.1,17.7,390,233,1,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:03,51,19.1,17.7,390,232,0,6.0,-0.93,-0.01,-0.33,-0.95,-0.02,-0.26,
2018-03-20 12:15:04,51,19.2,17.7,390,233,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:05,51,19.2,17.7,391,233,0,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:05,51,19.2,17.8,390,231,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:05,51,19.2,17.8,390,232,0,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.24,
2018-03-20 12:15:07,52,19.2,17.8,390,232,0,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.26,
2018-03-20 12:15:08,52,19.2,17.7,390,231,0,5.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.24,
2018-03-20 12:15:08,52,19.1,17.7,391,233,0,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:09,52,19.1,19.1,391,231,0,5.0,-0.93,-0.0,-0.34,-0.93,-0.02,-0.24,
2018-03-20 12:15:09,52,19.1,17.8,391,234,0,6.0,-0.93,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:09,52,19.1,17.8,294,232,0,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:10,53,19.2,17.8,389,234,0,6.0,-0.93,-0.0,-0.33,-0.95,-0.02,-0.25,
2018-03-20 12:15:10,53,19.2,17.8,292,233,0,6.0,-0.93,-0.0,-0.34,-0.95,-0.02,-0.24,
2018-03-20 12:15:11,53,19.2,17.8,390,232,0,6.0,-0.93,-0.01,-0.34,-0.94,-0.03,-0.24,
2018-03-20 12:15:12,51,19.2,17.8,390,232,0,6.0,-0.93,-0.0,-0.34,-0.94,-0.03,-0.25,
2018-03-20 12:15:13,51,19.2,17.8,390,231,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.03,-0.25,
2018-03-20 12:15:13,51,19.2,17.8,390,232,0,6.0,-0.93,-0.0,-0.34,-0.95,-0.02,-0.25,
2018-03-20 12:15:14,51,19.2,17.8,390,233,0,6.0,-0.93,-0.01,-0.34,-0.95,-0.02,-0.25,
2018-03-20 12:15:15,51,19.2,17.8,389,232,0,6.0,-0.92,-0.01,-0.34,-0.94,-0.02,-0.26,
2018-03-20 12:15:15,51,19.2,17.8,391,232,0,5.0,-0.93,-0.01,-0.34,-0.95,-0.02,-0.25,
2018-03-20 12:15:17,52,19.2,17.8,391,233,0,6.0,-0.93,-0.0,-0.33,-0.94,-0.02,-0.26,
2018-03-20 12:15:17,53,19.2,17.8,391,233,1,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:19,52,19.2,17.8,391,233,1,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:19,52,19.2,17.8,390,232,1,6.0,-0.92,-0.01,-0.34,-0.95,-0.02,-0.24,
2018-03-20 12:15:19,52,19.2,17.8,391,232,1,6.0,-0.93,-0.0,-0.33,-0.94,-0.03,-0.25,
2018-03-20 12:15:21,52,19.2,17.8,390,233,1,6.0,-0.92,-0.01,-0.34,-0.95,-0.02,-0.25,
2018-03-20 12:15:21,52,19.2,17.8,390,235,1,6.0,-0.92,-0.01,-0.33,-0.94,-0.02,-0.25,
2018-03-20 12:15:22,52,19.2,17.8,390,337,0,6.0,-0.93,-0.01,-0.34,-0.94,-0.02,-0.25,
2018-03-20 12:15:22,52,19.2,17.8,390,234,0,6.0,-0.92,-0.01,-0.34,-0.95,-0.02,-0.26,
2018-03-20 12:15:23,52,19.2,17.8,390,232,0,6.0,-0.93,-0.01,-0.34,-0.94,-0.03,-0.26,
